-0.71,0.77,-0.01,-0.27,-0.03,-0.32,0.11,-0.02,-0.11,0.27,-0.1,-0.12,-0.18,0.29,0.2,-0.13,0.21,-0.07,-0.21,0.14,0.14,0.1,0.01,-0.13,-0.43,-0.17,-0.22,0.04,-0.21,0.15
-0.31,0.86,0.04,0.3,0.01,-0.31,-0.07,-0.41,-0.03,-0.37,-0.29,-0.15,-0.25,0.04,0.14,0.26,0.27,0.13,0.19,-0.31,-0.16,-0.35,0.03,0.29,0.15,-0.39,-0.13,0.1,-0.14,-0.13
-0.88,0.17,-0.04,0.13,0.06,0.2,-0.12,0.04,0.18,-0.35,0.12,-0.08,0.14,0.17,0.09,-0.58,0.14,-0.03,-0.01,0.11,-0.1,0.22,0.04,0.43,-0.09,-0.52,0.16,0.14,-0.24,0.01
-0.49,0.37,-0.32,0.04,-0.01,-0.09,-0.23,0.27,-0.05,-0.47,-0.67,0.26,0.15,-0.27,-0.19,-0.03,0.36,0.24,0.06,-0.02,0.02,0.04,-0.07,-0.13,-0.09,-0.21,-0.2,0.15,0.01,-0.12
1.02,0.63,0.32,0.15,-0.02,0.36,-0.2,-0.07,0.31,-0.07,-0.3,-0.14,-0.17,0.08,-0.03,-0.15,-0.29,0.33,0.15,0.13,-0.17,0.12,-0.37,-0.11,-0.35,0.13,-0.17,-0.11,0.12,0.07
-0.87,0.65,0.08,-0.03,0.08,0.08,-0.31,0.36,0.09,-0.19,-0.09,-0.15,0.09,-0.12,0.33,-0,0.27,-0.01,-0.19,0.13,-0.09,-0.06,-0.17,0.04,0.57,0.1,0.11,-0.21,-0.07,-0.05
0.23,0.86,-0.16,0.23,-0.11,-0.37,-0.05,0.04,-0.35,-0.34,-0.05,0.03,0.26,-0.44,-0.11,0.18,0.42,-0.08,-0.08,0.25,0.16,-0.43,0.14,0.15,0.26,0.16,-0.04,-0.22,0.09,0.11
0.11,1.11,0.5,-0,0.18,-0.08,-0.18,0.14,-0.12,0.03,-0.11,-0.01,0.1,0.06,0.08,-0.06,0.15,-0,-0.1,0.13,-0.51,-0.17,-0.14,0.06,0.26,0.04,0.12,-0.3,0.03,0.53
0.87,0.85,0.24,-0.45,-0.19,0.03,0.18,0.05,-0.07,0.11,0.19,0.06,-0.12,-0,-0.22,-0.03,-0.08,0.4,-0.07,-0.11,-0.16,-0.18,0.28,0.6,0.37,-0.3,0.24,-0.18,0.13,0.05
0.31,1.3,0.07,0.21,0.02,-0.12,0.03,-0.21,-0.27,0.48,-0.17,0.09,-0.16,-0.1,0.22,0.23,-0.22,-0.03,-0.2,0.41,0.5,-0,-0.01,-0.12,0.36,0.05,0.15,0.34,0.21,0.1
-1,-0.15,0.04,-0.06,0.21,0.16,-0.08,-0.13,-0.43,-0.07,0.1,0.19,0.06,-0.09,-0.03,-0.05,-0.04,0.28,-0.32,0.1,0.53,-0.07,0.05,0.17,-0.14,0.41,-0.13,0.25,0.66,-0.22
0.53,1.19,-0.09,-0.05,-0.19,-0.05,0.07,-0.17,0.29,-0.16,-0.22,0.25,0.05,-0.02,0.22,-0.39,0.2,-0.03,-0.05,0.4,0.12,-0.2,0.01,0.09,0.05,0.07,0.12,-0.14,0.06,0.03
-0.98,0.11,0.08,-0.26,-0.03,-0.19,0.26,0.31,-0.41,0.34,0.25,-0.07,-0.09,-0.08,0.16,-0.21,0.01,0.31,0.48,0.35,-0.14,0.05,0.18,0.15,-0.34,0.31,-0.05,0.13,-0.31,-0.23
-0.71,0.39,-0.16,0.16,0.07,0.22,0.17,-0.28,0.33,0.09,0.24,-0.19,0.04,-0.04,0.11,0.14,-0.05,-0.05,0.02,-0.16,0.27,0.11,-0.14,0.11,-0.24,0.08,-0.29,-0.19,0.12,0.27
-0.89,0.39,-0.01,0.09,0.18,-0.11,-0.12,0.31,-0.17,-0.05,0.21,-0.1,0.48,-0.02,-0.29,0.52,0.27,0.18,0.45,-0.23,-0.02,-0.18,0.01,0.12,-0.03,0.12,-0.08,-0.17,-0.23,-0.23
-0.66,0.73,-0.27,0.08,-0.12,0.08,0.11,-0.51,-0.02,-0.03,-0.05,-0.16,0.01,-0.09,-0.1,0.11,-0.05,-0.38,-0.04,-0.29,-0.24,-0.28,-0.02,0.44,0.06,-0.28,-0.04,-0.16,-0.11,-0.15
-0.52,0.52,-0.02,-0.11,0.12,-0.27,0.21,0.06,-0.24,0.4,-0.11,-0.11,0.38,-0.03,-0.21,0.12,-0.28,0.08,-0.05,0.12,0.18,0.25,-0.19,0.49,-0.06,0.25,0.4,-0.12,0.23,0.17
0.93,0.37,-0.44,0.14,-0.23,-0.39,0.09,-0.09,-0.13,-0.39,-0.05,0.02,-0.11,0.24,0.19,-0.35,-0,-0.61,0.16,0.27,-0.18,-0.14,0.27,0.04,0.07,-0.09,0.11,0.31,0.04,-0.21
-0.56,0.53,0.12,-0.03,-0.22,0.03,-0.11,-0.11,0.15,-0.18,0.1,0.07,0.38,0.53,-0.43,0.13,0.17,-0.18,-0.13,-0.3,-0.23,-0.42,0.23,-0.14,0.05,0.08,0.02,0.09,-0.17,-0.12
0.42,0.81,0.29,0.18,0.19,0.34,0.03,-0.2,0.21,-0.07,0.09,-0.01,0.22,-0.29,-0.16,0.19,0.22,0.17,-0.24,0.3,-0.05,0.14,-0.43,0.11,0.1,0.17,-0.07,0.03,0.02,-0.09
0.77,0.61,0.16,0.15,-0.05,-0.27,0.03,0.25,0.07,0.08,0.02,0.05,0.02,-0.02,-0.04,0.05,-0.11,-0.11,0.04,-0,0.03,0.13,-0.21,0.18,0.14,0.06,0.03,-0.08,-0.08,-0.14
1.21,0.46,0.1,-0.26,0.26,0.1,-0.18,0.34,-0.26,0.11,0.23,-0.1,0.08,0.02,0.37,-0.42,-0.13,-0.04,0.29,0.13,0.01,-0.04,0.05,0.32,0.24,-0,-0.08,0.02,0.02,-0.05
-0.69,0.67,-0.01,-0.29,-0.05,-0.2,0.17,0.02,0.12,-0.23,0,0.1,0.07,-0.14,0.39,0.33,0.01,-0.09,-0,0.19,0.01,0.07,0.14,0.02,-0.04,-0.33,0.01,-0.08,-0.13,0.03
1.07,0.63,0.11,0.04,-0.07,0.14,0.15,0.1,0.16,0.24,0.31,0.17,-0.05,0.2,-0.23,0.1,-0.09,0.25,0.14,0.12,-0.03,0.22,0.12,-0.02,0.09,-0,-0.18,0.31,-0.11,0.39
-0.05,0.9,0.36,-0.21,0.15,-0.26,-0.27,0.19,0.1,0.32,0.23,0.2,-0.12,0.09,-0.22,-0.35,-0.04,-0.05,-0.26,0.28,0.39,-0.17,-0.11,-0.18,0.16,-0.29,-0.47,-0.01,0.06,-0.24
0.07,1.11,-0.35,-0.11,0.13,-0.25,0.46,0.09,0.37,0.11,-0.05,0.12,-0.14,-0.01,0.39,0.02,-0.2,-0.06,0.15,0.08,0.1,-0.08,-0.06,0.07,0.01,-0.07,-0.44,-0.03,-0.01,0.2
1.08,0.07,-0.03,-0.1,0.15,-0.12,-0.24,-0.03,-0.31,0.09,0.3,0.23,0.37,-0.19,0.13,-0.1,-0.15,0.72,0.26,0.3,0.1,0.15,-0.34,0.03,0,-0.38,-0.1,0.16,-0.06,0.16
-0.74,0.53,0.02,0.32,0.35,0.22,0.37,-0.15,-0.4,0.06,0.18,0.3,-0.03,-0.09,-0.09,0.2,0.09,-0.29,0.15,-0.41,0.11,0.13,0.04,-0.17,0.04,-0.37,-0.32,-0.08,-0.06,-0.07
-0.71,0.26,0,-0.23,0.05,-0.43,-0.08,0.06,-0.26,-0.33,0,-0.04,-0.07,-0,0.17,-0.04,-0.15,0.24,-0.25,-0.04,-0.15,-0.12,-0.19,-0.39,0.1,-0.41,0.28,-0.07,0.26,-0.16
0.07,0.96,-0,-0.2,-0.09,-0.07,0.19,0.04,-0.14,0.04,0.38,-0.14,-0.05,0.11,-0.08,-0.28,-0.12,0.1,0.42,0.22,-0.29,0.19,0.07,0.26,0.23,0.07,-0,0.13,-0.04,-0.12
0.98,-0.04,-0.39,0.19,-0.26,-0.47,-0.2,0.07,0.1,0.28,-0.27,-0.04,-0.17,0.15,0.29,0.42,0.11,-0.02,0.31,-0.3,0.05,0.11,-0.02,0.09,-0.12,0.34,0.46,-0.13,0.27,-0.28
0.8,0.34,0.24,-0,0.11,-0.14,-0.2,0.02,-0.14,-0.08,-0.06,0.04,-0.35,0.3,0.19,0.2,0.33,0.29,0.2,0.08,0.33,0.17,0.22,-0.12,0.08,-0.5,-0.48,0.32,-0.05,0.14
0.54,0.24,-0.03,0.5,-0.16,-0.09,-0.02,0.17,0.05,0,-0.22,-0.33,-0.07,-0.36,0.05,-0.06,-0.01,-0.24,0.02,0.2,-0.01,0.02,-0.06,0.01,0.11,0.06,0.09,-0.36,-0.11,-0.12
0.21,1.02,0.19,0.03,-0.24,-0.05,-0.04,-0.21,-0.13,-0.12,0.03,0.02,-0.08,-0.09,0.11,0.21,-0.28,0.27,0.38,0.15,-0.2,-0.11,0.31,0.2,0.41,-0.23,0.11,-0.02,-0.05,-0.13
1.08,0.39,0.08,-0.33,0.02,0.23,-0.13,-0.07,-0.09,0.18,-0.19,0.17,0.14,-0.04,0.2,0.12,-0.01,0.19,0.12,0.05,0.19,0.12,-0.19,0.08,0.29,-0.02,-0.31,0.51,0.13,-0.02
-0.56,1.04,-0.21,-0.37,-0.01,0.16,0.14,-0.04,-0.06,0.24,0.47,0.11,0.06,0.15,-0.13,-0.09,0.08,-0.05,0,0.05,0.05,-0.03,0.14,0.14,0.11,0.18,-0.16,0.14,-0.07,-0.01
0.68,0.51,0.05,-0.2,-0,0.1,-0.18,-0.25,-0.04,0.05,0.18,-0.13,0.44,-0.04,0,0.12,-0.28,-0.05,-0.25,0.12,-0.23,-0.11,0.28,-0.07,-0.13,-0.24,-0.19,-0.32,0.04,0.19
-0.11,1.29,-0.12,0.21,-0.23,0.2,-0.04,0.04,0.23,0.07,-0.1,0.06,0.22,0.13,-0.25,0.26,0.18,-0.07,0.21,-0.09,0.21,0.02,0.29,-0.05,-0.23,-0.03,0.25,-0.28,0.09,-0.08
-0.44,0.9,-0.55,-0.38,-0.13,-0.04,-0.07,-0.49,0.02,0.04,0.12,0.31,0.29,0.2,-0.04,-0.09,0.06,-0.26,-0.07,0.22,0.14,-0.05,0.04,0.28,-0.06,-0,-0.42,-0.13,-0.28,-0.39
0.73,0.54,0.02,0.32,-0.31,-0.18,-0.2,0.02,-0.44,0.18,-0.27,0.16,-0.01,-0.24,-0.09,-0.21,0.24,-0.02,-0.11,-0.21,0.26,0.15,0.26,-0.09,-0.05,0.36,0.36,0.4,0.14,0.18
0.73,0.33,-0.07,0.1,0.03,0.19,0.01,0.12,0.11,0.06,0.04,-0.12,-0.27,-0.08,-0.12,0.27,-0.17,-0.14,-0.36,-0.18,0.33,0.17,0.42,0.22,0.24,-0.02,0.15,-0.36,0.04,0.12
-1.11,-0.18,0.25,0.25,0.37,-0.1,-0.01,-0.05,-0.18,-0.09,-0.26,-0.17,-0.34,-0.03,0.27,-0.33,0.01,-0.17,-0.08,0.18,0.09,-0.07,-0.12,-0.1,0.14,-0.15,-0.09,-0.15,-0.16,-0.08
0.26,1.28,0.09,-0.06,0.17,0.15,0.14,0.01,0.01,0.12,0.23,-0.45,-0.19,0.09,-0.02,-0.24,0.02,-0,0.1,-0.07,0.21,-0.2,0.32,0.14,0.12,-0.48,-0.12,0.22,0.15,-0.01
-0.08,0.98,-0.3,0.15,0.13,-0.09,0.17,0.04,0.06,-0.01,-0.09,0.02,-0.11,0.04,0.14,-0.13,0.13,0.02,-0.17,0.04,-0.13,-0.33,0.19,0.01,0.39,-0.32,0.07,-0.35,-0,0.02
1.22,0.35,-0.29,0.2,0.19,-0.02,0.24,-0.02,-0.19,0.06,-0.26,0.07,0.27,0.33,-0.15,0.08,0.29,0.05,0.02,-0.18,-0.07,-0.07,-0.34,0.35,0.15,-0.09,-0.22,0.2,-0.01,0.25
-0.89,0.45,0.08,0.28,0.19,-0.27,-0.11,-0.04,0.26,0.09,-0.03,-0.32,-0.38,-0.19,-0.25,0.27,0.05,0.07,0.1,-0.3,-0.1,0.28,0.2,-0.01,0.11,-0.05,0.42,-0.18,0.11,0.1
-0.77,0.47,0.31,0.21,0.14,-0,0.11,-0,0.21,-0.16,0.01,0.07,-0.08,0.31,0.04,-0.23,-0.27,0.29,0.3,0.07,0.01,-0.07,-0.07,0.17,-0.26,0.14,-0.08,0.24,-0.28,-0.47
-0.55,0.67,0.28,0.21,-0.14,-0.02,0.01,-0.14,-0.09,-0.09,-0.22,0.09,-0.1,0.36,0.14,0.1,0.04,-0.06,0.51,-0.3,-0.1,0.52,0.04,-0.2,-0.44,-0.09,0.03,0.15,0.42,-0.14
1.04,0.43,0.01,-0.05,0.33,-0.11,-0.24,0.33,-0.05,-0.16,-0.05,-0.05,-0.19,-0.01,-0.1,0.07,0.34,-0.08,-0.18,-0.33,-0.35,-0.04,-0.13,0.14,-0.22,0.22,0.06,0.03,-0.02,-0.01
1.24,0.37,0.15,0.08,-0.34,-0.25,-0.15,0.42,-0.02,0.06,-0.22,0.03,-0.34,0.1,-0.13,-0.13,0.11,0.37,-0.06,-0.14,0.1,-0.2,-0.25,-0.09,0.02,-0.41,0.18,-0.15,0.11,0.08
-0.71,0.42,0.14,-0.1,-0.1,-0.11,-0.03,0.09,0.05,-0.03,0.37,0.02,-0.15,0.11,0.18,0.13,0.32,0.29,0.17,-0.22,-0.09,-0.31,0.13,-0.31,-0.05,0.11,-0.19,0.07,0.33,0.07
-0.7,0.9,-0.19,0.19,-0.22,-0.35,0.07,-0.06,0.11,-0.02,0.12,0.05,-0.04,0.02,-0.24,-0.23,0.01,0.54,0.36,-0.41,0.23,-0.18,0.35,-0.27,0.04,0.07,-0.39,0.21,0.39,0.07
