2515,17203,21919,17008,11676,13897,16866,17500,20865,17103,19152,16924,21152,14261,20903,15342,19310,14313,18778,18155,19232,17362,21545,18183,18901,16633,19902,18883,16669,16356,18935,15734,18280,18409,18472,16956,18715,16090,18396,16320,19335,16410,18163,14909,20486,16197,19906,17735,18041,16588,18855,15577,17773,15596,18160,16229,18242,16074,19328,15939,19398,16973,16959,16961,18952,16540,18987,17003,22270,18851,20385,16918,20224,17107,20087,19137,20621,18183,19977,16229,19691,16332,21330,13536,18272,13441,18396,16109,19412,17721,19283,17579,20123,16655,20674,18110,21740,16114,21107,17041,20361,17736,20392,19903,19085,17780,19687,17800,21758,17563,22812,18326,20950,17981,20949,15901,20911,19078,19563,18199,19615,17894,19879,16891,23719,17522,20141,15853,19136,15818,19419,18326,19937,17444,18301,16032,19322,16747,21769,17751,18502,16826,19175,14934,19426,19101,19633,16596,17026,16996,13334,18951,20891,16917,19815,16111,17938,16086,20614,18411,20327,16942,18137,13853,18834,15807,17961,16443,17795,15616,18285,15352,19931,17470,19010,15433,16878,16907,10788,15597,17132,15988,18500,17023,18983,15514,19523,18676,16139,17059,18758,17873,21606,18144,24417,19816,19234,16990,20078,16336,21604,20449,18567,17309,19480,17001,20647,17664,21433,17868,5283,9776,18422,15971,21013,20715
4364,19525,23633,19595,15487,14740,16893,19167,23875,19561,21865,19952,22483,20081,21968,18730,22346,17988,21583,20610,19127,19639,24769,21187,21794,19501,20449,19851,18171,19357,21175,18139,20439,20034,19503,18613,21356,18989,21500,19539,20035,17684,20715,18695,22207,18210,21668,19247,18055,17923,21606,18831,21104,17743,19155,17409,19715,18329,21226,18560,20797,18390,16567,17779,21395,19765,21967,20142,24264,20518,22906,20051,22805,20299,22814,22602,21554,20482,22922,19852,21487,19704,23268,15175,20440,16163,21170,19198,22047,21308,20448,21604,22947,19964,22678,22624,22729,18312,23450,20434,23633,21319,22838,22820,20188,19414,22620,21127,24169,21246,24455,20498,23192,21208,22182,19774,22958,22244,20106,20618,22196,21574,21735,20025,25241,19243,22581,18369,21762,19350,21778,22332,20564,19765,20626,18814,21645,20594,24058,19230,20313,20320,21521,18494,22514,22361,20204,18683,19078,20113,12930,20519,21554,17670,21750,19112,20693,19221,23322,21332,21411,19768,20649,16962,21115,19375,20757,17727,20424,17897,20665,19402,22925,20909,19688,17793,19444,16821,10786,16349,17710,16608,20064,19201,20014,16184,20137,21073,15862,19269,21579,21871,24071,21770,26639,19830,21350,20233,22844,19647,24026,23133,18557,18431,22419,20962,23122,21065,22997,19079,5821,10863,21270,19384,23696,23595
6526,22966,24512,21328,15077,14575,16877,21398,25290,22262,24347,22665,22534,21503,26945,23412,24408,21181,23834,20793,19404,22891,25573,24034,23933,22009,22190,19673,20033,22313,22980,20969,22588,21113,19622,21126,22899,21429,23368,21553,21023,17992,21256,21494,23183,21282,23098,20555,18276,20054,22910,21971,23557,19439,20365,17288,20288,20961,23109,21029,21449,18681,17590,17578,23040,22526,24107,23177,25210,21710,24153,22624,24418,23029,25027,25039,21538,23314,24364,22394,22751,22931,25025,16406,21524,19059,21255,21302,23843,23297,19638,23120,23715,22960,23225,25209,23854,19793,24200,23029,24661,23270,23791,24243,20512,21594,23309,22269,24615,23115,26373,20924,24655,23458,23886,21960,25257,23703,20449,22703,22906,22116,23802,21438,27383,20291,23098,20968,22829,21754,24460,25097,20132,22418,22533,21296,22745,23151,26029,19883,20674,23167,22762,21215,24457,24256,19810,20289,20439,21015,13683,20626,22678,17941,22217,21205,21585,21408,25791,23306,21379,21911,21989,19708,22746,21905,22233,18988,21017,20215,21841,21772,24921,22562,19461,19903,20377,17096,11433,16711,18132,16556,20153,20950,20943,16280,20936,22091,16218,21361,22500,24019,25176,24651,26907,19842,22150,23012,23895,22732,26085,23733,20670,19142,23262,23400,25031,23573,24210,19687,5586,12687,22262,21649,25758,26044
11039,27598,24887,22661,14999,16085,17025,22382,25510,24725,26186,23465,22801,19850,24416,26340,26225,23539,25123,21584,18812,22920,26243,25411,25474,23891,23099,20508,20467,23636,24644,23287,24047,21487,18900,22510,23782,23892,24977,23100,21977,18285,21528,23426,24873,22623,24319,21424,18030,21402,23691,23814,24797,21047,21278,17242,20761,22545,24206,22181,22077,19196,17053,17777,22890,23454,25260,25036,25976,20895,24545,23987,25720,24408,25983,25988,20589,24477,24630,24618,24126,25328,25816,17318,21828,19621,22014,22657,24816,24024,19509,22717,24428,23759,25012,24975,25857,19706,24518,23711,25754,24892,25914,25880,20723,24915,23636,22819,26370,24785,27460,21579,24094,24028,25234,23790,26659,25544,19860,23897,23482,23582,24832,23813,28398,21649,23154,22239,23705,23740,26246,27236,19654,22794,22905,23115,24219,25446,27266,19768,21079,23782,23889,23643,26156,26410,17925,21377,20776,21580,13682,21227,24055,18093,21813,22337,21689,23385,26650,24856,21735,22917,22350,20764,23679,24008,23550,19533,21475,21911,23081,23309,26335,24471,19098,20358,20065,16830,11262,16708,18627,16635,20364,22321,22114,16550,21998,23100,14093,21906,21920,24965,25592,26480,28043,19586,21582,24353,24410,24064,27462,25602,16805,19449,22395,23891,25376,25063,26175,19227,4729,12541,22786,23102,27289,27286
13857,26827,26872,29985,14487,18182,15884,22270,24535,25995,25852,25111,22117,18383,22401,27167,25423,24714,24762,23493,18253,22941,25057,26528,24985,25196,22128,19557,20263,24822,24938,24723,23745,22872,17188,22568,22778,24481,24747,24705,20987,17697,20720,25057,24028,24035,23800,22252,17081,21523,22752,24147,24794,22647,20466,17129,19466,22067,23297,22860,21483,19744,16561,17764,22306,24380,25638,27337,25765,20761,23635,24069,25891,25778,27090,26920,20391,24387,25234,25838,24956,26188,25694,17588,22825,21616,22334,23276,25433,24925,18936,22757,24482,25024,25574,26477,26490,20198,23704,24817,25671,26555,26355,26756,20415,24556,23752,23582,26990,26396,27222,22026,23285,24934,24731,24998,27104,27125,19343,24329,23088,25553,24964,25517,27426,22839,22688,22626,23740,24666,27224,27898,18449,23094,22181,23859,25443,27196,26817,18931,21433,24068,24408,24623,26677,27377,16938,21962,20941,22501,14106,22716,23418,17587,21536,23340,21995,23604,26971,25798,20031,23371,22177,21802,23992,25410,24311,19548,22549,22798,22785,24617,26896,25685,17989,20800,19194,15846,10510,18113,17430,16446,18808,22549,24368,15626,19934,23801,17786,21994,20788,25708,25125,27443,26853,18579,20321,24698,24216,24881,27681,27074,14576,18494,21663,24112,25849,26854,24935,17843,4402,11967,22169,23464,28107,28804
15865,24904,22009,21501,14415,16861,14487,20575,21922,26319,23995,23984,19864,17640,23549,26279,23811,25079,22761,22555,16497,21849,23381,26022,22877,24427,20110,18268,18901,24550,24095,25186,22420,22995,16880,21668,22401,24197,23895,23913,19159,16452,20604,26062,22822,24056,22649,21379,16006,20447,22414,23300,24154,21734,20057,16103,19670,21416,23493,22742,20415,19564,16870,17130,21704,24477,26045,26812,24487,19916,23773,24933,26138,26274,26622,26845,19593,24193,24839,25496,26003,27541,24693,17895,22647,23427,21426,23723,25249,25418,18188,22311,24208,25414,25301,27165,24115,19790,22112,24933,25156,26743,25656,26593,19483,22341,23095,26273,26168,26837,25204,22197,22083,25135,25195,25414,26439,26539,18128,23182,23728,25299,25791,25493,26537,21772,22047,22924,23789,25142,26862,26790,17176,22197,21899,24749,25695,26881,25049,17936,20590,24831,24501,24564,26217,26255,15096,21126,20209,21159,14088,21044,20196,16867,22541,23082,22096,23384,26688,25274,18305,23343,22991,22239,23597,25568,24320,18055,21924,24359,24069,24906,26796,25252,16406,19898,18589,14421,9827,16700,16148,15796,17718,21405,25524,14304,18302,22393,16079,20678,20461,24871,24584,27676,27983,17586,20071,24188,22351,24507,26427,25487,14056,17217,21386,23195,24434,26037,21243,16231,3877,10813,21155,23343,27308,27773
17920,22875,18259,22684,13796,14140,14159,18824,20113,24995,21664,21701,19494,16225,21498,23392,22028,23032,22227,20183,16681,20483,22148,23253,22518,22357,20261,16615,18249,22761,23952,24192,23260,20896,17035,21659,22986,23556,24153,22283,19801,16195,19786,20944,22831,23987,23190,20043,16544,20431,21896,23237,24501,21394,23457,16485,18802,21484,22794,22569,20436,17522,16514,16641,20543,24234,25045,26592,23499,19740,23212,24928,25149,26475,25560,26733,18439,24388,24161,24980,25167,26811,24187,18084,22210,23735,21152,23021,24492,23601,16594,21642,23513,24917,25391,25960,23384,18192,20986,24002,24961,26376,25449,25248,19008,22343,23108,25338,25449,26621,24329,19709,21485,24613,25551,26075,25840,24964,17298,21778,23210,24778,25810,25475,25980,20994,21283,22853,23389,25597,27340,25561,17596,21796,21789,23879,25994,25994,23713,16360,19515,25564,24316,25305,26289,23977,15539,20531,19987,18991,14417,18862,19676,15693,21329,23718,22115,23209,25508,25158,17961,22358,22128,22169,23581,24888,23465,17006,21131,23687,24039,25149,25989,23238,16716,18981,17560,13101,10446,15087,15807,14951,16678,20209,26779,13741,17815,18954,14137,19248,19640,23732,23692,25589,24555,15320,18532,24033,22154,24438,25444,22437,14591,16075,20673,22527,23690,24863,20206,14905,3384,10419,20120,23197,26570,24985
20346,20394,20844,22188,14036,14477,16135,17909,22079,20534,25027,20592,20607,15566,23114,21571,24290,21168,23985,20441,17334,18868,24590,25665,25246,22460,22299,16969,18421,23119,24913,24605,23454,21411,16790,21278,23340,23555,24778,22808,20361,16545,19471,20583,23148,24289,22209,19941,16394,19708,21887,23018,24042,20208,18798,16190,18709,20731,22502,22184,19315,17731,15871,16884,19896,23319,24846,26243,23210,18975,21918,24390,24908,25326,25141,24954,17587,22725,24550,23545,25659,26093,23820,16972,22426,23354,22304,21823,24332,23219,16330,20568,24049,24348,25520,25435,23515,17701,21032,23651,24938,26311,25448,23934,17958,21619,23221,24021,25994,26144,24526,18780,21579,24617,26110,25616,25694,23665,16004,21251,23685,24729,25816,26996,24601,19774,21070,22393,24122,25126,27335,24344,16431,20849,22253,23815,26424,25879,23324,16885,20194,25300,24362,25039,26370,23565,14806,19217,19952,18046,15187,18821,19566,15342,20165,22936,21860,22592,26284,24164,17334,22302,23207,23923,24093,25190,24125,16671,21393,23843,25073,25441,26280,22683,15983,19600,17394,13010,10164,15282,16121,14373,17523,19574,27804,13578,17366,18005,11407,17546,19580,22463,23593,23761,23596,13987,18801,23737,22757,23792,25168,21569,13904,15157,21258,21978,24704,23793,20188,14598,3203,10132,20428,23120,25935,23291
19539,23401,22576,22663,14021,15293,16165,19707,23111,23458,25431,22630,20627,17088,23341,23477,24835,25514,23788,21555,17674,20235,24168,26600,25871,24066,21886,18252,17932,23658,25138,25805,22822,21273,17007,21346,24046,24355,24533,22239,20651,15989,19116,22343,23005,24134,22105,19947,16467,19821,21845,22814,24125,20329,19387,15500,17186,20969,22337,21926,19328,17364,15529,15068,19857,23387,24703,25919,23487,17866,21096,24199,24260,24557,25495,22317,17638,21907,23734,23847,25536,26091,24549,16389,20839,23391,22947,21666,24473,22544,16075,19969,23634,24248,25582,24847,24476,16484,19963,23764,24851,26179,25823,23401,18341,21315,23581,26163,27115,26019,25203,18060,21118,25841,24842,25916,26093,23200,16422,21189,23843,24907,25849,27015,24838,18398,19910,23088,24156,25312,26727,23890,15860,21169,22515,24595,25450,26301,23970,16000,19251,25503,24032,25351,26344,22703,15035,19353,19234,18300,15280,18485,19272,13821,19498,23466,22041,23164,26978,23771,17401,22712,23091,24403,24130,25350,24696,16007,21577,23849,24980,26065,26403,22523,16304,19672,18424,12453,11279,14797,17054,13695,17397,20294,27315,13326,17518,19333,12479,17201,19424,23142,23676,23882,24947,13611,17972,23774,22301,24517,25376,21542,14487,14245,21186,22624,25221,23560,21588,13551,2611,10566,20309,23208,26432,23719
20107,24439,22401,19573,15593,15457,14025,19066,25209,24681,25643,22854,21706,16968,22141,22612,24269,26286,23855,22406,16469,20658,23364,24757,25324,23690,22600,16920,17568,23853,24972,25969,23704,21628,15893,20247,22726,24699,24478,21989,20833,15763,18358,22704,23506,24141,23041,20601,15480,19291,21436,22716,23970,20221,19998,15128,16500,20820,24446,22510,19660,17483,15049,15557,17841,22963,24863,25898,24515,17750,21563,24277,24620,24984,26737,22581,15698,21789,22366,24236,25761,26247,25442,15846,20239,23228,22195,22491,25932,23273,14977,19484,22175,24669,24848,25174,24455,16626,18986,23224,24683,26774,25813,24145,18181,19821,22249,23839,26191,26816,25975,17973,20204,24141,23178,25589,26821,24238,14618,20884,22597,24810,24877,27264,26372,17764,20541,22431,23679,26067,27181,24609,15253,20613,21410,24494,24621,27136,26325,14902,18436,24598,23174,24526,26736,23078,13285,19109,18455,18538,15654,18416,20686,14083,19355,23387,21680,23638,26983,24363,17020,22329,22616,24211,24027,25927,24848,16344,21019,24686,24878,25822,26905,23214,15546,20359,16611,12904,10756,14744,18095,14411,16308,20054,25417,13560,19508,18891,11317,15830,17170,22369,23367,23922,26085,13943,17298,23522,22537,24126,26024,22661,15516,14069,20053,21970,24320,23904,24357,13933,1783,11073,20059,23188,26739,24670
18984,23318,19056,17136,16589,16048,13970,17755,21978,23955,24654,23892,24243,15271,19110,21389,23526,25650,26040,22512,15128,20751,23272,24337,25738,24491,24667,16356,16656,22995,23605,25593,24940,21872,14672,19945,20819,23955,24253,22689,22467,14767,16440,20090,22493,24661,23974,21109,14150,18093,19787,22838,25949,20945,21426,14489,15616,19650,20929,22350,21469,18037,15675,13766,16192,22006,23610,26603,30313,16820,17989,23154,22813,25001,26657,23544,14343,20289,20411,23551,25212,27090,25914,15329,18144,21882,21592,22004,25931,25131,13503,17993,20697,23132,24100,25419,25474,14889,17125,22020,23411,26449,26407,25308,17069,17669,19533,22608,25146,26701,27073,16572,16909,23069,23408,25041,26870,25202,13017,19670,20923,24246,25072,26977,26567,17334,18105,22239,22803,25613,27761,26595,13845,20734,19812,24213,23727,26940,26139,13707,16099,24120,22453,24739,27093,25755,12090,18814,18097,17170,13989,19806,21659,13714,16691,22893,21378,23192,25438,25705,14661,21979,21118,23439,23575,26737,25952,15913,18908,23566,23338,25738,26723,23741,13653,19147,15547,12563,10622,15618,17628,14035,15954,19779,23177,12730,19720,20259,10005,14238,14955,21904,21952,24901,27646,12956,14655,21828,19647,23957,26428,23754,14292,13506,16936,21085,22823,25266,25009,12374,866,10559,19055,22638,26874,25721
